Vendor,Country,Shipment Mode,Product Group,Freight Cost (USD),cost_per_kg,Line Item Value,is_delayed,delay_risk_prob,predicted_delay,risk_category
SCMS from RDC,Zambia,Truck,ARV,10370.59,2.3195235965108476,315247.68,True,0.46259965451830687,1,High
SCMS from RDC,Zimbabwe,Truck,ARV,481.71,1.9423790322580645,224.2,True,0.33384992280008813,1,High
SCMS from RDC,Nigeria,Air Charter,ARV,21326.7,11.887792642140468,151053.42,False,0.057607646836236336,0,Moderate
SCMS from RDC,Zimbabwe,Truck,ARV,3537.26,2.0166818700114026,127755.0,False,0.22128112598447652,1,High
SCMS from RDC,C̫te d'Ivoire,Air,ARV,3296.34,2.9885222121486854,77760.0,False,0.077575470283622,1,Moderate
SCMS from RDC,C̫te d'Ivoire,Truck,ARV,0.0,0.0,19516.8,False,0.05822520603542655,0,Moderate
SCMS from RDC,Swaziland,Air,ARV,22711.84,3.8783879781420767,506167.86,False,0.07494032956419996,1,Moderate
SCMS from RDC,Zambia,Truck,ARV,889.94,1.3927073552425666,44759.52,False,0.16150431161766846,1,Elevated
SCMS from RDC,Uganda,Truck,ARV,0.0,0.0,12629.54,False,0.089998295448568,1,Moderate
SCMS from RDC,Nigeria,Air Charter,ARV,15322.73,14.109327808471454,66684.44,False,0.03384097020100428,0,Low
SCMS from RDC,Nigeria,Air Charter,ARV,0.0,0.0,505371.24,False,0.03130890739854434,0,Low
SCMS from RDC,C̫te d'Ivoire,Air Charter,ARV,0.0,0.0,471323.86,False,0.07434368661898538,1,Moderate
SCMS from RDC,Zambia,Truck,ARV,14325.71,1.4507048101265823,1021907.25,False,0.12547629924043915,1,Elevated
SCMS from RDC,Tanzania,Truck,ARV,1698.83,1.1325533333333333,350242.2,False,0.09873518315507196,1,Moderate
SCMS from RDC,"Congo, DRC",Air,ARV,0.0,0.0,111.24,False,0.03502958152128948,0,Low
SCMS from RDC,"Congo, DRC",Air,ARV,0.0,0.0,2486.0,False,0.047212487672522875,0,Low
SCMS from RDC,"Congo, DRC",Air,ARV,0.0,0.0,674.8,False,0.05800926548433141,0,Moderate
SCMS from RDC,"Congo, DRC",Air,ARV,0.0,0.0,336.49,False,0.0343448313415135,0,Low
SCMS from RDC,"Congo, DRC",Air,ARV,0.0,0.0,78.28,False,0.03503143544634434,0,Low
SCMS from RDC,"Congo, DRC",Air,ARV,0.0,0.0,573.58,False,0.05801181921215379,0,Moderate
SCMS from RDC,"Congo, DRC",Air,ARV,0.0,0.0,103.2,False,0.05056090198582429,0,Moderate
SCMS from RDC,"Congo, DRC",Air,ARV,0.0,0.0,131.67,False,0.03434771089699178,0,Low
SCMS from RDC,"Congo, DRC",Air,ARV,0.0,0.0,371.7,False,0.057050715067913566,0,Moderate
SCMS from RDC,"Congo, DRC",Air,ARV,0.0,0.0,303.66,False,0.05801627798395791,0,Moderate
SCMS from RDC,"Congo, DRC",Air,ARV,0.0,0.0,7480.0,False,0.047151775478984706,0,Low
SCMS from RDC,"Congo, DRC",Air,ARV,0.0,0.0,273.6,False,0.08187796363699612,1,Moderate
SCMS from RDC,Haiti,Air,ARV,1221.01,33.00027027027027,968.4,False,0.15952035766672332,1,Elevated
SCMS from RDC,"Congo, DRC",Air,ARV,91.42,45.71,100.19,False,0.12898487149742335,1,Elevated
SCMS from RDC,"Congo, DRC",Air,ARV,522.42,522.42,53.59,False,0.10997293086302473,1,Elevated
SCMS from RDC,"Congo, DRC",Air,ARV,522.42,261.21,55.92,False,0.120204741530424,1,Elevated
SCMS from RDC,Haiti,Air,ARV,0.0,0.0,733392.0,True,0.852784728811687,1,High
SCMS from RDC,Uganda,Truck,ARV,1831.41,14.65128,6048.68,False,0.0866306463449597,1,Moderate
SCMS from RDC,C̫te d'Ivoire,Truck,ARV,0.0,0.0,94150.0,False,0.05802110575591624,0,Moderate
SCMS from RDC,Tanzania,Truck,ARV,3279.25,0.3869778144913854,579275.18,False,0.074968278863857,1,Moderate
SCMS from RDC,Burundi,Air,ARV,0.0,0.0,111240.0,True,0.8180997515279629,1,High
SCMS from RDC,Burundi,Air,ARV,0.0,0.0,444.0,False,0.25433856569503355,1,High
SCMS from RDC,Tanzania,Truck,ARV,0.0,0.0,1242683.96,False,0.05365971859820887,0,Moderate
SCMS from RDC,Uganda,Truck,ARV,7403.01,4.89941098610192,101586.84,False,0.0894809460173182,1,Moderate
SCMS from RDC,Uganda,Air,ARV,6340.2,4.724441132637854,198283.96,False,0.2092828136455593,1,High
SCMS from RDC,Zimbabwe,Truck,ARV,0.0,0.0,27629.7,True,0.8608866679698832,1,High
SCMS from RDC,C̫te d'Ivoire,Air,ARV,0.0,0.0,41415.0,False,0.05005196383307361,0,Moderate
SCMS from RDC,Rwanda,Air,ARV,585.42,8.87,4207.68,False,0.12690658892772114,1,Elevated
SCMS from RDC,Dominican Republic,Air,ARV,0.0,0.0,2310.0,False,0.06480101817744527,0,Moderate
SCMS from RDC,Libya,Air,ARV,0.0,0.0,825.0,False,0.04397906967558011,0,Low
SCMS from RDC,Nigeria,Air Charter,ARV,27441.22,2.3386074654849156,777112.42,False,0.040495194088749915,0,Low
SCMS from RDC,Rwanda,Air,ARV,15842.34,10.971149584487534,94332.66,False,0.09590833179109995,1,Moderate
SCMS from RDC,Rwanda,Air,ARV,3253.88,3253.88,8534.0,False,0.015066121032046713,0,Low
SCMS from RDC,Zimbabwe,Truck,ARV,0.0,0.0,19035.0,False,0.06763349312166086,0,Moderate
SCMS from RDC,Rwanda,Air,ARV,26845.35,38.46038681948424,237134.4,False,0.11392142035066985,1,Elevated
SCMS from RDC,Uganda,Air,ARV,0.0,0.0,31656.56,False,0.05605600464097243,0,Moderate
SCMS from RDC,Mozambique,Truck,ARV,0.0,0.0,19035.0,False,0.5777403123643149,1,High
SCMS from RDC,Rwanda,Air,ARV,28202.0,22.761904761904763,157800.0,False,0.08149321227037218,1,Moderate
SCMS from RDC,Guyana,Air,ARV,1255.62,27.296086956521737,5802.12,False,0.07619928804358686,1,Moderate
SCMS from RDC,Zimbabwe,Truck,ARV,0.0,0.0,119096.46,False,0.0538560940237043,0,Moderate
SCMS from RDC,Nigeria,Air Charter,ARV,21347.13,4.064571591774563,376830.0,False,0.026389103147757834,0,Low
SCMS from RDC,Zimbabwe,Truck,ARV,0.0,0.0,418519.52,False,0.05745209852255917,0,Moderate
SCMS from RDC,Uganda,Truck,ARV,0.0,0.0,92496.0,False,0.12613164964979703,1,Elevated
SCMS from RDC,Uganda,Truck,ARV,0.0,0.0,3875.28,False,0.06550777029030308,0,Moderate
SCMS from RDC,Zambia,Truck,ARV,8709.0,4.4524539877300615,41011.74,False,0.17427997244556273,1,Elevated
SCMS from RDC,C̫te d'Ivoire,Air,ARV,1845.31,68.34481481481481,2614.08,False,0.11157582176063187,1,Elevated
SCMS from RDC,Nigeria,Air Charter,ARV,0.0,0.0,100928.0,False,0.01916729827562505,0,Low
SCMS from RDC,Nigeria,Air Charter,ARV,18461.22,3.6127632093933464,296238.15,False,0.026815096526542667,0,Low
SCMS from RDC,Rwanda,Air,ARV,12688.85,17.6724930362117,91852.75,False,0.10596033029617906,1,Elevated
SCMS from RDC,Rwanda,Air,ARV,0.0,0.0,7820.0,False,0.06193341821942529,0,Moderate
SCMS from RDC,C̫te d'Ivoire,Truck,ARV,2128.15,6.82099358974359,57400.0,False,0.024669708078403435,0,Low
SCMS from RDC,C̫te d'Ivoire,Truck,ARV,0.0,0.0,381997.23,False,0.08516525709196618,1,Moderate
SCMS from RDC,"Congo, DRC",Air,ARV,0.0,0.0,1803.16,False,0.04546212504039655,0,Low
SCMS from RDC,C̫te d'Ivoire,Truck,ARV,11874.85,2.624276243093923,533852.1,False,0.0660319080305271,0,Moderate
SCMS from RDC,Uganda,Truck,ARV,3293.34,7.6767832167832175,39788.88,False,0.11538151175842905,1,Elevated
SCMS from RDC,C̫te d'Ivoire,Truck,ARV,11874.85,0.8238985637965726,735750.0,False,0.0881179058183425,1,Moderate
SCMS from RDC,Tanzania,Air,ARV,0.0,0.0,1136615.6,False,0.03621163215371411,0,Low
SCMS from RDC,Tanzania,Air,ARV,21567.19,2.7414757849243676,342900.0,False,0.06402774787073744,0,Moderate
SCMS from RDC,Uganda,Air,ARV,10095.9,4.983168805528134,87840.0,False,0.0970422219818487,1,Moderate
SCMS from RDC,Uganda,Air,ARV,9325.16,5.241798763350197,1549.4,False,0.12318998944059634,1,Elevated
SCMS from RDC,Zimbabwe,Truck,ARV,7423.38,1.2366116941529235,147121.48,False,0.09761582623753906,1,Moderate
SCMS from RDC,C̫te d'Ivoire,Truck,ARV,12589.74,3.739156519156519,132435.6,False,0.0928786983248897,1,Moderate
SCMS from RDC,C̫te d'Ivoire,Truck,ARV,0.0,0.0,20223.48,False,0.054065335454446244,0,Moderate
SCMS from RDC,Rwanda,Air,ARV,0.0,0.0,28641.2,False,0.05439450956709949,0,Moderate
SCMS from RDC,Mozambique,Truck,ARV,3855.95,2.7366572036905605,84284.82,False,0.07196919747642555,1,Moderate
SCMS from RDC,Zambia,Truck,ARV,0.0,0.0,242000.0,False,0.06881710454069642,0,Moderate
SCMS from RDC,Uganda,Air,ARV,0.0,0.0,55012.72,False,0.06897027147593073,0,Moderate
SCMS from RDC,Tanzania,Truck,ARV,0.0,0.0,178640.64,False,0.08453290392401502,1,Moderate
SCMS from RDC,Tanzania,Truck,ARV,0.0,0.0,4542.5,False,0.10549015383292903,1,Elevated
SCMS from RDC,Nigeria,Air,ARV,15459.09,1.3597581141701116,440272.56,False,0.026061524624807653,0,Low
SCMS from RDC,Nigeria,Air,ARV,15459.09,41.78132432432432,21046.48,False,0.0478293528538279,0,Low
SCMS from RDC,Nigeria,Air,ARV,15459.09,19.372293233082708,27749.52,False,0.024679285182877615,0,Low
SCMS from RDC,Zimbabwe,Truck,ARV,6933.76,3.1065232974910395,148303.08,False,0.08218974161386329,1,Moderate
SCMS from RDC,Uganda,Truck,ARV,0.0,0.0,122116.88,False,0.09635323476202966,1,Moderate
SCMS from RDC,Uganda,Air,ARV,1616.45,7.3475,26788.32,False,0.16456799238573974,1,Elevated
SCMS from RDC,Zimbabwe,Truck,ARV,8194.09,3.646680017801513,237012.36,False,0.07805134299406401,1,Moderate
SCMS from RDC,Haiti,Air,ARV,0.0,0.0,25660.8,False,0.1339902818828341,1,Elevated
SCMS from RDC,Haiti,Air,ARV,0.0,0.0,93275.52,False,0.12988880477592116,1,Elevated
SCMS from RDC,C̫te d'Ivoire,Truck,ARV,11320.56,3.894241486068111,279309.6,False,0.09929188560489335,1,Moderate
SCMS from RDC,Nigeria,Air,ARV,0.0,0.0,1761.76,False,0.030666237805166644,0,Low
SCMS from RDC,Nigeria,Air,ARV,0.0,0.0,84726.62,False,0.022062663082345252,0,Low
SCMS from RDC,Uganda,Air,ARV,0.0,0.0,10381.8,False,0.07199974102803033,1,Moderate
SCMS from RDC,Nigeria,Air,ARV,0.0,0.0,803742.72,True,0.7030100817280261,1,High
SCMS from RDC,C̫te d'Ivoire,Truck,ARV,0.0,0.0,27809.6,False,0.028871188372628115,0,Low
SCMS from RDC,Tanzania,Truck,ARV,7579.6,8.020740740740742,46126.1,False,0.11940915821663746,1,Elevated
SCMS from RDC,Zambia,Truck,ARV,14050.13,3.4546668305876564,156836.34,False,0.15434770164512096,1,Elevated
SCMS from RDC,C̫te d'Ivoire,Truck,ARV,3487.55,10.31819526627219,23659.15,False,0.06665497305371411,0,Moderate
SCMS from RDC,Uganda,Air,ARV,0.0,0.0,11464.2,False,0.06998161291851437,1,Moderate
SCMS from RDC,Zimbabwe,Truck,ARV,0.0,0.0,2264.16,False,0.041176856130823114,0,Low
SCMS from RDC,Zimbabwe,Truck,ARV,0.0,0.0,26172.0,False,0.06146932798276333,0,Moderate
SCMS from RDC,Zimbabwe,Truck,ARV,0.0,0.0,574703.61,False,0.039781989933510994,0,Low
SCMS from RDC,Nigeria,Air Charter,ARV,0.0,0.0,53119.88,False,0.02079599938505172,0,Low
SCMS from RDC,Nigeria,Air Charter,ARV,29780.5,2.475108045212766,113871.45,False,0.04740985354134578,0,Low
SCMS from RDC,Uganda,Air,ARV,0.0,0.0,308014.4,False,0.16396368697991398,1,Elevated
SCMS from RDC,Uganda,Air,ARV,0.0,0.0,969.6,False,0.12419723871486293,1,Elevated
SCMS from RDC,Haiti,Air,ARV,0.0,0.0,1292.6,False,0.05063997386496749,0,Moderate
SCMS from RDC,C̫te d'Ivoire,Truck,ARV,0.0,0.0,99900.0,False,0.1191008318399279,1,Elevated
SCMS from RDC,Zimbabwe,Truck,ARV,0.0,0.0,26172.0,False,0.06630792322639982,0,Moderate
SCMS from RDC,Zimbabwe,Truck,ARV,0.0,0.0,399326.18,False,0.035186224399978365,0,Low
SCMS from RDC,Uganda,Air,ARV,39037.7,9.788791374122367,186693.6,False,0.2759788332230667,1,High
SCMS from RDC,Haiti,Air,ARV,3048.08,18.47321212121212,285.12,False,0.1331427651855338,1,Elevated
SCMS from RDC,Haiti,Air,ARV,0.0,0.0,3940.2,False,0.03050930851538743,0,Low
SCMS from RDC,Haiti,Air,ARV,0.0,0.0,16705.92,False,0.051821654597476646,0,Moderate
SCMS from RDC,C̫te d'Ivoire,Truck,ARV,0.0,0.0,18180.0,False,0.06408952357429945,0,Moderate
SCMS from RDC,Zimbabwe,Truck,ARV,15000.0,5.9523809523809526,92363.94,False,0.11785696966934135,1,Elevated
SCMS from RDC,Zambia,Truck,ARV,5520.86,2.251574225122349,92400.0,False,0.2460818316875276,1,High
SCMS from RDC,Zimbabwe,Truck,ARV,9405.8,4.147178130511463,244137.6,False,0.15545304269918456,1,Elevated
SCMS from RDC,Mozambique,Truck,ARV,4120.7,0.35319276592097365,1178920.61,True,0.6077608058452405,1,High
SCMS from RDC,Uganda,Air,ARV,0.0,0.0,2883.76,False,0.12782051115088272,1,Elevated
SCMS from RDC,South Sudan,Air,ARV,0.0,0.0,481.8,True,0.48761380567751444,1,High
SCMS from RDC,Zimbabwe,Truck,ARV,8600.0,72.88135593220339,5339.36,False,0.16058933203421605,1,Elevated
SCMS from RDC,Burundi,Air,ARV,0.0,0.0,1021.2,True,0.3782743714506932,1,High
SCMS from RDC,Dominican Republic,Air,ARV,1342.44,17.21076923076923,4780.8,False,0.0911751718308011,1,Moderate
SCMS from RDC,C̫te d'Ivoire,Truck,ARV,0.0,0.0,626325.04,True,0.813050791235099,1,High
SCMS from RDC,Guyana,Air,ARV,0.0,0.0,1136.85,True,0.6402578605072926,1,High
SCMS from RDC,Mozambique,Air,ARV,0.0,0.0,22898.2,False,0.12325829533409424,1,Elevated
SCMS from RDC,Mozambique,Truck,ARV,7852.98,0.21270260021668472,727000.0,True,0.799788156232464,1,High
SCMS from RDC,Uganda,Truck,ARV,0.0,0.0,775.68,False,0.03646142521497486,0,Low
SCMS from RDC,Uganda,Air,ARV,0.0,0.0,7581.1,False,0.3244289338686519,1,High
SCMS from RDC,Zimbabwe,Truck,ARV,0.0,0.0,470000.0,False,0.0909929431956943,1,Moderate
SCMS from RDC,South Sudan,Air,ARV,735.24,49.016,537.3,False,0.03452551872625059,0,Low
SCMS from RDC,Nigeria,Air Charter,ARV,14547.55,3.0013513513513512,266400.0,False,0.07796334472833721,1,Moderate
SCMS from RDC,Uganda,Truck,ARV,0.0,0.0,22211.0,False,0.046793523032396575,0,Low
SCMS from RDC,Tanzania,Truck,ARV,0.0,0.0,52055.8,False,0.09110679205930536,1,Moderate
SCMS from RDC,Zambia,Truck,ARV,17650.15,0.6262916045702931,3239546.4,False,0.192007404986165,1,Elevated
SCMS from RDC,Nigeria,Air Charter,ARV,14547.55,0.9840729215991341,1052000.0,False,0.10983604499208853,1,Elevated
SCMS from RDC,Zambia,Truck,ARV,0.0,0.0,611688.0,False,0.10728011920740811,1,Elevated
SCMS from RDC,Mozambique,Truck,ARV,0.0,0.0,74102.88,False,0.09712251664329251,1,Moderate
SCMS from RDC,Nigeria,Air Charter,ARV,0.0,0.0,211821.3,False,0.06924996666222592,1,Moderate
SCMS from RDC,C̫te d'Ivoire,Truck,ARV,23753.64,3.889575896512199,490232.0,True,0.32377992020209706,1,High
SCMS from RDC,Zambia,Truck,ARV,11941.65,1.0457702075488222,271200.0,False,0.15378021740870237,1,Elevated
SCMS from RDC,Nigeria,Air Charter,ARV,20761.0,18.977148080438756,83439.18,False,0.15344114524177693,1,Elevated
SCMS from RDC,Uganda,Air,ARV,5718.69,4.084778571428571,109565.8,False,0.16598437063054552,1,Elevated
SCMS from RDC,Cameroon,Air Charter,ARV,0.0,0.0,27260.0,False,0.19291379501291345,1,Elevated
SCMS from RDC,Cameroon,Air Charter,ARV,0.0,0.0,600600.0,True,0.4074079771699793,1,High
SCMS from RDC,Zimbabwe,Truck,ARV,11133.66,28.25802030456853,52183.4,True,0.9809130809753457,1,High
SCMS from RDC,C̫te d'Ivoire,Truck,ARV,1478.35,7.863563829787234,12120.0,False,0.24639671808278318,1,High
SCMS from RDC,C̫te d'Ivoire,Truck,ARV,1620.19,16.70298969072165,6641.76,False,0.10614810772873526,1,Elevated
SCMS from RDC,Nigeria,Air Charter,ARV,0.0,0.0,1330413.0,False,0.021474467138758013,0,Low
SCMS from RDC,Nigeria,Air Charter,ARV,0.0,0.0,126000.0,False,0.024926892699006373,0,Low
SCMS from RDC,Nigeria,Air Charter,ARV,0.0,0.0,906549.0,False,0.02842871166341079,0,Low
SCMS from RDC,South Sudan,Truck,ARV,1641.0,20.25925925925926,508.5,False,0.19878536919033032,1,Elevated
SCMS from RDC,Burundi,Air,ARV,1047.34,9.435495495495495,7958.4,True,0.701515575416612,1,High
SCMS from RDC,Uganda,Air,ARV,0.0,0.0,243084.84,True,0.7356132999493217,1,High
SCMS from RDC,"Congo, DRC",Air,ARV,0.0,0.0,177580.26,True,0.9441206467552825,1,High
SCMS from RDC,C̫te d'Ivoire,Truck,ARV,10807.98,34.31104761904762,37600.0,False,0.1634815637558663,1,Elevated
SCMS from RDC,Mozambique,Truck,ARV,5950.16,0.9105065034429992,285667.2,False,0.22939383338244002,1,High
SCMS from RDC,Tanzania,Truck,ARV,0.0,0.0,112034.82,False,0.09347889006975175,1,Moderate
SCMS from RDC,Tanzania,Truck,ARV,0.0,0.0,38299.32,False,0.11980883116827028,1,Elevated
SCMS from RDC,Uganda,Truck,ARV,0.0,0.0,33004.8,True,0.6165025184512969,1,High
SCMS from RDC,Zimbabwe,Truck,ARV,3100.0,26.724137931034484,5254.8,False,0.05808424423402795,0,Moderate
SCMS from RDC,Tanzania,Truck,ARV,0.0,0.0,312452.58,False,0.11082839890739979,1,Elevated
SCMS from RDC,Zambia,Truck,ARV,4356.74,1.1369363256784968,118611.58,False,0.16081017139221432,1,Elevated
SCMS from RDC,Zambia,Truck,ARV,0.0,0.0,56031.56,False,0.1642364572441536,1,Elevated
SCMS from RDC,Mozambique,Truck,ARV,0.0,0.0,378894.24,False,0.15731445669154487,1,Elevated
SCMS from RDC,Nigeria,Air Charter,ARV,41352.75,39.49641833810888,152569.56,False,0.055927305917369996,0,Moderate
SCMS from RDC,C̫te d'Ivoire,Truck,ARV,28864.27,3.2987737142857143,495600.0,False,0.14910436094047907,1,Elevated
SCMS from RDC,Guyana,Air,ARV,1118.22,124.24666666666667,278.6,False,0.03078694550400621,0,Low
SCMS from RDC,Zimbabwe,Truck,ARV,0.0,0.0,303811.2,True,0.4199356737431882,1,High
SCMS from RDC,Mozambique,Truck,ARV,0.0,0.0,159823.68,True,0.706564931937326,1,High
SCMS from RDC,Guyana,Air,ARV,1149.07,14.922987012987011,8333.0,True,0.6496185849053253,1,High
SCMS from RDC,Tanzania,Truck,ARV,1956.0,5.873873873873874,47588.1,True,0.6240783321521212,1,High
SCMS from RDC,Zambia,Truck,ARV,0.0,0.0,814321.5,True,0.6809518580734246,1,High
SCMS from RDC,Zambia,Truck,ARV,30981.39,0.653795133686454,1237613.7,False,0.2502040380890989,1,High
SCMS from RDC,Nigeria,Air Charter,ARV,0.0,0.0,1115000.0,False,0.10794333881643264,1,Elevated
SCMS from RDC,Zambia,Truck,ARV,0.0,0.0,135606.18,True,0.1435121974579765,1,Elevated
SCMS from RDC,Nigeria,Air Charter,ARV,20225.07,75.4666791044776,25425.0,False,0.1382627052274044,1,Elevated
SCMS from RDC,Rwanda,Truck,ARV,0.0,0.0,58004.16,False,0.03723624776858007,0,Low
SCMS from RDC,Guyana,Air,ARV,0.0,0.0,472.5,False,0.16342639219114985,1,Elevated
SCMS from RDC,Mozambique,Truck,ARV,0.0,0.0,74158.2,True,0.3911159608845105,1,High
SCMS from RDC,Rwanda,Truck,ARV,11571.94,1.5965700883002207,719175.0,False,0.14606590233073646,1,Elevated
SCMS from RDC,Tanzania,Truck,ARV,0.0,0.0,21392.3,True,0.7485645468778517,1,High
SCMS from RDC,Tanzania,Truck,ARV,0.0,0.0,33944.2,True,0.7485498707171285,1,High
SCMS from RDC,C̫te d'Ivoire,Air,ARV,3649.76,19.00916666666667,8250.0,False,0.2628067920860878,1,High
SCMS from RDC,Burundi,Air,ARV,0.0,0.0,567.0,True,0.5291435938927218,1,High
SCMS from RDC,Mozambique,Truck,ARV,16813.62,0.8869346415572084,780500.0,True,0.3352782415398525,1,High
SCMS from RDC,Zimbabwe,Truck,ARV,1500.0,20.54794520547945,3153.75,False,0.5511318307035428,1,High
SCMS from RDC,Nigeria,Air Charter,ARV,49199.75,1.289910072885533,156.1,False,0.19359080304630294,1,Elevated
SCMS from RDC,C̫te d'Ivoire,Air,ARV,8050.55,4.175596473029046,7440.0,False,0.32723480217290024,1,High
SCMS from RDC,"Congo, DRC",Air,ARV,4676.4,7.628711256117454,47104.0,False,0.0758286624882425,1,Moderate
SCMS from RDC,Tanzania,Truck,ARV,2352.52,1.038181818181818,157500.0,False,0.46625946525538187,1,High
SCMS from RDC,Tanzania,Truck,ARV,6007.2,3.6741284403669723,185815.52,True,0.3557076255986388,1,High
SCMS from RDC,Uganda,Truck,ARV,6951.84,1.2845232815964525,248160.0,True,0.4000292289468967,1,High
SCMS from RDC,C̫te d'Ivoire,Air,ARV,0.0,0.0,30753.75,False,0.3129182254133898,1,High
SCMS from RDC,C̫te d'Ivoire,Truck,ARV,0.0,0.0,7660.0,False,0.21892603962711654,1,High
SCMS from RDC,Nigeria,Air Charter,ARV,30936.1,0.5089932377959492,2106308.26,False,0.06123300895137586,0,Moderate
SCMS from RDC,Zimbabwe,Truck,ARV,3481.29,9.537780821917808,55083.9,False,0.34426215088663037,1,High
SCMS from RDC,Mozambique,Truck,ARV,0.0,0.0,168250.0,False,0.2071328919277856,1,High
SCMS from RDC,"Congo, DRC",Air,ARV,0.0,0.0,18325.79,False,0.08724486970647409,1,Moderate
SCMS from RDC,"Congo, DRC",Air,ARV,0.0,0.0,15912.96,False,0.08969019155960135,1,Moderate
SCMS from RDC,"Congo, DRC",Air,ARV,0.0,0.0,1171.8,False,0.0876696436544167,1,Moderate
SCMS from RDC,Zambia,Truck,ARV,3526.69,5.790952380952381,2696.07,False,0.07550435236478772,1,Moderate
SCMS from RDC,C̫te d'Ivoire,Air,ARV,0.0,0.0,18590.0,False,0.08769638423877614,1,Moderate
SCMS from RDC,South Sudan,Air,ARV,0.0,0.0,11454.46,False,0.16934218129908202,1,Elevated
SCMS from RDC,Guyana,Air,ARV,0.0,0.0,446.4,True,0.8624396289231471,1,High
SCMS from RDC,Guyana,Air,ARV,0.0,0.0,5018.75,True,0.7295506550337685,1,High
SCMS from RDC,Haiti,Air,ARV,0.0,0.0,83250.0,False,0.14205537058635292,1,Elevated
SCMS from RDC,Uganda,Truck,ARV,0.0,0.0,25284.61,False,0.09005724062233594,1,Moderate
SCMS from RDC,Tanzania,Truck,ARV,2352.52,0.4644659427443238,664036.02,False,0.29616328021393146,1,High
SCMS from RDC,C̫te d'Ivoire,Truck,ARV,0.0,0.0,122200.0,False,0.24207100466214312,1,High
SCMS from RDC,Nigeria,Air Charter,ARV,29674.92,7.780524383848977,299111.4,True,0.2897099766025062,1,High
SCMS from RDC,Guyana,Air,ARV,0.0,0.0,688.2,False,0.13127049418456366,1,Elevated
SCMS from RDC,Guyana,Air,ARV,0.0,0.0,468.3,False,0.0588553722724841,0,Moderate
SCMS from RDC,C̫te d'Ivoire,Air,ARV,1008.9,3.895366795366795,12474.0,False,0.19783149873674197,1,Elevated
SCMS from RDC,C̫te d'Ivoire,Truck,ARV,0.0,0.0,562716.0,False,0.048347834444487585,0,Low
SCMS from RDC,Guyana,Air,ARV,871.8,79.25454545454545,251.4,False,0.04725716246565813,0,Low
SCMS from RDC,Zambia,Truck,ARV,0.0,0.0,136601.6,True,0.8348228478873904,1,High
SCMS from RDC,C̫te d'Ivoire,Truck,ARV,0.0,0.0,44494.32,True,0.8285019165354747,1,High
SCMS from RDC,C̫te d'Ivoire,Truck,ARV,0.0,0.0,50145.68,True,0.828371452883881,1,High
SCMS from RDC,C̫te d'Ivoire,Truck,ARV,34551.83,3.8052676211453744,610155.85,False,0.0809021219404161,1,Moderate
SCMS from RDC,Haiti,Air,ARV,1955.22,17.774727272727272,9678.75,True,0.43289615695044803,1,High
SCMS from RDC,Rwanda,Truck,ARV,14311.0,1.7281729259751237,658905.94,False,0.12889686811712467,1,Elevated
SCMS from RDC,C̫te d'Ivoire,Truck,ARV,44448.75,3.713035669534709,1020600.0,False,0.2089677562518811,1,High
SCMS from RDC,Zimbabwe,Truck,ARV,15873.95,0.4180325494430253,2425500.0,False,0.04940441745356684,0,Low
SCMS from RDC,Rwanda,Truck,ARV,11085.83,5.902997870074548,67771.86,True,0.043539071944759075,0,Low
SCMS from RDC,Nigeria,Air Charter,ARV,45180.63,5.660314457529441,608025.0,False,0.03737073827892747,0,Low
SCMS from RDC,Nigeria,Air Charter,ARV,45180.62,22590.31,97966.2,False,1.4836438477452282e-05,0,Low
SCMS from RDC,Guyana,Air,ARV,4353.04,14.60751677852349,20321.01,False,0.10281265498625214,1,Elevated
SCMS from RDC,Burundi,Air,ARV,0.0,0.0,1839.33,False,0.16797481595737343,1,Elevated
SCMS from RDC,Zambia,Air,ARV,3150.3,2.3198085419734906,8811.4,True,0.7480489154409441,1,High
SCMS from RDC,Mozambique,Truck,ARV,0.0,0.0,96300.0,False,0.08043301767452561,1,Moderate
